"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2020","1.1250","1.1233","1.1275","1.1185","","0.17%"
"06/30/2020","1.1231","1.1242","1.1263","1.1191","","-0.08%"
"06/29/2020","1.1240","1.1227","1.1289","1.1216","","0.21%"
"06/26/2020","1.1217","1.1218","1.1241","1.1195","","0.00%"
"06/25/2020","1.1217","1.1252","1.1261","1.1190","","-0.29%"
"06/24/2020","1.1250","1.1309","1.1327","1.1248","","-0.50%"
"06/23/2020","1.1306","1.1260","1.1350","1.1233","","0.43%"
"06/22/2020","1.1258","1.1185","1.1271","1.1168","","0.74%"
"06/19/2020","1.1175","1.1205","1.1255","1.1168","","-0.24%"
"06/18/2020","1.1202","1.1244","1.1264","1.1186","","-0.36%"
"06/17/2020","1.1243","1.1265","1.1295","1.1207","","-0.18%"
"06/16/2020","1.1263","1.1325","1.1353","1.1228","","-0.52%"
"06/15/2020","1.1322","1.1246","1.1334","1.1226","","0.60%"
"06/12/2020","1.1254","1.1299","1.1341","1.1212","","-0.38%"
"06/11/2020","1.1297","1.1374","1.1404","1.1288","","-0.63%"
"06/10/2020","1.1369","1.1340","1.1423","1.1323","","0.26%"
"06/09/2020","1.1340","1.1297","1.1366","1.1241","","0.43%"
"06/08/2020","1.1292","1.1289","1.1321","1.1268","","0.07%"
"06/05/2020","1.1284","1.1338","1.1385","1.1278","","-0.46%"
"06/04/2020","1.1336","1.1234","1.1363","1.1195","","0.93%"
"06/03/2020","1.1232","1.1172","1.1258","1.1167","","0.56%"
"06/02/2020","1.1169","1.1137","1.1197","1.1115","","0.31%"
"06/01/2020","1.1134","1.1096","1.1155","1.1096","","0.32%"
"05/29/2020","1.1098","1.1078","1.1146","1.1069","","0.20%"
"05/28/2020","1.1076","1.1005","1.1094","1.0991","","0.66%"
"05/27/2020","1.1003","1.0983","1.1031","1.0934","","0.21%"
"05/26/2020","1.0980","1.0900","1.0997","1.0892","","0.74%"
"05/25/2020","1.0899","1.0903","1.0915","1.0870","","-0.01%"
"05/22/2020","1.0900","1.0949","1.0961","1.0885","","-0.45%"
"05/21/2020","1.0949","1.0980","1.1010","1.0937","","-0.26%"
"05/20/2020","1.0977","1.0928","1.1000","1.0918","","0.51%"
"05/19/2020","1.0921","1.0913","1.0978","1.0902","","0.08%"
"05/18/2020","1.0912","1.0816","1.0928","1.0800","","0.90%"
"05/15/2020","1.0815","1.0805","1.0851","1.0789","","0.10%"
"05/14/2020","1.0804","1.0819","1.0825","1.0774","","-0.11%"
"05/13/2020","1.0816","1.0848","1.0897","1.0811","","-0.28%"
"05/12/2020","1.0846","1.0807","1.0886","1.0784","","0.37%"
"05/11/2020","1.0806","1.0838","1.0851","1.0801","","-0.31%"
"05/08/2020","1.0840","1.0833","1.0877","1.0814","","0.07%"
"05/07/2020","1.0832","1.0795","1.0835","1.0766","","0.35%"
"05/06/2020","1.0794","1.0837","1.0848","1.0782","","-0.41%"
"05/05/2020","1.0838","1.0907","1.0926","1.0825","","-0.62%"
"05/04/2020","1.0906","1.0981","1.0981","1.0895","","-0.70%"
"05/01/2020","1.0983","1.0956","1.1019","1.0934","","0.26%"
"04/30/2020","1.0955","1.0872","1.0973","1.0833","","0.75%"
"04/29/2020","1.0873","1.0820","1.0886","1.0818","","0.51%"
"04/28/2020","1.0818","1.0829","1.0890","1.0810","","-0.09%"
"04/27/2020","1.0828","1.0809","1.0863","1.0808","","0.07%"
"04/24/2020","1.0820","1.0778","1.0831","1.0726","","0.41%"
"04/23/2020","1.0776","1.0824","1.0848","1.0756","","-0.43%"
"04/22/2020","1.0822","1.0857","1.0886","1.0802","","-0.31%"
"04/21/2020","1.0856","1.0862","1.0882","1.0816","","-0.06%"
"04/20/2020","1.0862","1.0875","1.0898","1.0841","","-0.13%"
"04/17/2020","1.0876","1.0835","1.0894","1.0812","","0.38%"
"04/16/2020","1.0835","1.0911","1.0913","1.0817","","-0.66%"
"04/15/2020","1.0907","1.0981","1.0991","1.0857","","-0.66%"
"04/14/2020","1.0979","1.0914","1.0988","1.0904","","0.60%"
"04/13/2020","1.0913","1.0942","1.0968","1.0892","","-0.20%"
"04/10/2020","1.0935","1.0930","1.0953","1.0919","","0.07%"
"04/09/2020","1.0927","1.0857","1.0953","1.0841","","0.65%"
"04/08/2020","1.0856","1.0891","1.0904","1.0829","","-0.30%"
"04/07/2020","1.0889","1.0793","1.0926","1.0784","","0.91%"
"04/06/2020","1.0791","1.0814","1.0836","1.0768","","-0.16%"
"04/03/2020","1.0808","1.0858","1.0865","1.0772","","-0.44%"
"04/02/2020","1.0856","1.0964","1.0970","1.0821","","-0.97%"
"04/01/2020","1.0962","1.1031","1.1040","1.0903","","-0.61%"
"03/31/2020","1.1029","1.1049","1.1056","1.0926","","-0.15%"
"03/30/2020","1.1046","1.1136","1.1145","1.1010","","-0.84%"
"03/27/2020","1.1140","1.1030","1.1147","1.0953","","1.02%"
"03/26/2020","1.1028","1.0881","1.1060","1.0869","","1.36%"
"03/25/2020","1.0880","1.0789","1.0894","1.0761","","0.86%"
"03/24/2020","1.0787","1.0726","1.0889","1.0722","","0.62%"
"03/23/2020","1.0721","1.0696","1.0829","1.0637","","0.25%"
"03/20/2020","1.0694","1.0692","1.0832","1.0637","","0.04%"
"03/19/2020","1.0690","1.0915","1.0982","1.0655","","-2.04%"
"03/18/2020","1.0913","1.0997","1.1046","1.0802","","-0.75%"
"03/17/2020","1.0996","1.1183","1.1190","1.0955","","-1.65%"
"03/16/2020","1.1181","1.1085","1.1237","1.1046","","0.68%"
"03/13/2020","1.1105","1.1185","1.1223","1.1054","","-0.70%"
"03/12/2020","1.1183","1.1269","1.1334","1.1055","","-0.75%"
"03/11/2020","1.1267","1.1281","1.1368","1.1257","","-0.11%"
"03/10/2020","1.1279","1.1446","1.1459","1.1275","","-1.47%"
"03/09/2020","1.1447","1.1292","1.1494","1.1284","","1.44%"
"03/06/2020","1.1285","1.1238","1.1356","1.1212","","0.41%"
"03/05/2020","1.1239","1.1136","1.1246","1.1119","","0.94%"
"03/04/2020","1.1134","1.1172","1.1188","1.1094","","-0.33%"
"03/03/2020","1.1171","1.1133","1.1214","1.1095","","0.35%"
"03/02/2020","1.1132","1.1003","1.1187","1.1003","","0.97%"
"02/28/2020","1.1025","1.1001","1.1054","1.0951","","0.25%"
"02/27/2020","1.0998","1.0881","1.1006","1.0879","","1.09%"
"02/26/2020","1.0879","1.0881","1.0909","1.0854","","0.00%"
"02/25/2020","1.0879","1.0854","1.0891","1.0829","","0.25%"
"02/24/2020","1.0852","1.0841","1.0873","1.0805","","0.08%"
"02/21/2020","1.0843","1.0785","1.0865","1.0784","","0.56%"
"02/20/2020","1.0783","1.0806","1.0822","1.0777","","-0.19%"
"02/19/2020","1.0804","1.0791","1.0812","1.0782","","0.12%"
"02/18/2020","1.0791","1.0838","1.0839","1.0785","","-0.40%"
"02/17/2020","1.0834","1.0832","1.0852","1.0821","","0.04%"
"02/14/2020","1.0830","1.0841","1.0862","1.0827","","-0.09%"
"02/13/2020","1.0840","1.0874","1.0890","1.0833","","-0.29%"
"02/12/2020","1.0871","1.0916","1.0926","1.0865","","-0.39%"
"02/11/2020","1.0914","1.0911","1.0926","1.0890","","0.05%"
"02/10/2020","1.0909","1.0951","1.0959","1.0907","","-0.31%"
"02/07/2020","1.0943","1.0983","1.0986","1.0942","","-0.34%"
"02/06/2020","1.0980","1.1000","1.1014","1.0964","","-0.15%"
"02/05/2020","1.0997","1.1045","1.1048","1.0993","","-0.41%"
"02/04/2020","1.1042","1.1060","1.1065","1.1033","","-0.14%"
"02/03/2020","1.1058","1.1092","1.1096","1.1035","","-0.32%"
"01/31/2020","1.1093","1.1032","1.1097","1.1016","","0.57%"
"01/30/2020","1.1030","1.1010","1.1040","1.1006","","0.19%"
"01/29/2020","1.1009","1.1022","1.1029","1.0991","","-0.10%"
"01/28/2020","1.1020","1.1019","1.1026","1.0998","","0.04%"
"01/27/2020","1.1016","1.1021","1.1039","1.1009","","-0.06%"
"01/24/2020","1.1023","1.1054","1.1063","1.1020","","-0.26%"
"01/23/2020","1.1052","1.1092","1.1109","1.1036","","-0.35%"
"01/22/2020","1.1091","1.1084","1.1099","1.1069","","0.08%"
"01/21/2020","1.1082","1.1095","1.1119","1.1081","","-0.11%"
"01/20/2020","1.1094","1.1092","1.1104","1.1076","","0.05%"
"01/17/2020","1.1088","1.1136","1.1144","1.1086","","-0.42%"
"01/16/2020","1.1135","1.1151","1.1173","1.1128","","-0.13%"
"01/15/2020","1.1149","1.1130","1.1165","1.1118","","0.20%"
"01/14/2020","1.1127","1.1135","1.1146","1.1104","","-0.05%"
"01/13/2020","1.1133","1.1125","1.1147","1.1112","","0.12%"
"01/10/2020","1.1120","1.1106","1.1130","1.1085","","0.14%"
"01/09/2020","1.1105","1.1106","1.1122","1.1092","","0.02%"
"01/08/2020","1.1103","1.1154","1.1169","1.1102","","-0.43%"
"01/07/2020","1.1151","1.1197","1.1198","1.1132","","-0.38%"
"01/06/2020","1.1193","1.1168","1.1207","1.1155","","0.31%"
"01/03/2020","1.1158","1.1172","1.1181","1.1125","","-0.11%"
"01/02/2020","1.1170","1.1212","1.1227","1.1163","","-0.36%"
"01/01/2020","1.1210","1.1212","1.1223","1.1205","","0.00%"
"12/31/2019","1.1210","1.1198","1.1240","1.1197","","0.12%"
"12/30/2019","1.1197","1.1175","1.1223","1.1170","","0.20%"
"12/27/2019","1.1175","1.1096","1.1189","1.1096","","0.71%"
"12/26/2019","1.1096","1.1091","1.1110","1.1082","","0.05%"
"12/25/2019","1.1090","1.1089","1.1107","1.1073","","0.03%"
"12/24/2019","1.1087","1.1089","1.1095","1.1069","","0.01%"
"12/23/2019","1.1086","1.1081","1.1096","1.1069","","0.07%"
"12/20/2019","1.1078","1.1122","1.1127","1.1066","","-0.38%"
"12/19/2019","1.1120","1.1113","1.1145","1.1107","","0.08%"
"12/18/2019","1.1111","1.1150","1.1155","1.1110","","-0.34%"
"12/17/2019","1.1149","1.1143","1.1176","1.1128","","0.06%"
"12/16/2019","1.1142","1.1122","1.1159","1.1122","","0.21%"
"12/13/2019","1.1119","1.1130","1.1201","1.1111","","-0.08%"
"12/12/2019","1.1128","1.1130","1.1155","1.1103","","0.00%"
"12/11/2019","1.1128","1.1092","1.1146","1.1069","","0.32%"
"12/10/2019","1.1092","1.1064","1.1099","1.1062","","0.27%"
"12/09/2019","1.1062","1.1054","1.1079","1.1052","","0.05%"
"12/06/2019","1.1057","1.1105","1.1111","1.1040","","-0.41%"
"12/05/2019","1.1102","1.1079","1.1109","1.1077","","0.23%"
"12/04/2019","1.1076","1.1082","1.1117","1.1066","","-0.05%"
"12/03/2019","1.1081","1.1079","1.1094","1.1065","","0.04%"
"12/02/2019","1.1077","1.1014","1.1090","1.1003","","0.56%"
"11/29/2019","1.1015","1.1008","1.1029","1.0981","","0.07%"
"11/28/2019","1.1007","1.0999","1.1019","1.0999","","0.08%"
"11/27/2019","1.0998","1.1020","1.1026","1.0991","","-0.18%"
"11/26/2019","1.1018","1.1014","1.1027","1.1006","","0.05%"
"11/25/2019","1.1013","1.1024","1.1033","1.1004","","-0.08%"
"11/22/2019","1.1022","1.1059","1.1087","1.1014","","-0.32%"
"11/21/2019","1.1057","1.1074","1.1098","1.1052","","-0.14%"
"11/20/2019","1.1072","1.1078","1.1083","1.1052","","-0.05%"
"11/19/2019","1.1078","1.1072","1.1085","1.1062","","0.07%"
"11/18/2019","1.1070","1.1052","1.1091","1.1048","","0.18%"
"11/15/2019","1.1050","1.1022","1.1058","1.1014","","0.26%"
"11/14/2019","1.1021","1.1006","1.1028","1.0989","","0.14%"
"11/13/2019","1.1006","1.1010","1.1021","1.0995","","-0.01%"
"11/12/2019","1.1007","1.1033","1.1040","1.1002","","-0.23%"
"11/11/2019","1.1032","1.1022","1.1044","1.1016","","0.15%"
"11/08/2019","1.1016","1.1050","1.1056","1.1016","","-0.30%"
"11/07/2019","1.1049","1.1066","1.1092","1.1035","","-0.14%"
"11/06/2019","1.1065","1.1075","1.1094","1.1064","","-0.08%"
"11/05/2019","1.1074","1.1128","1.1141","1.1063","","-0.47%"
"11/04/2019","1.1126","1.1166","1.1176","1.1124","","-0.35%"
"11/01/2019","1.1165","1.1152","1.1172","1.1128","","0.13%"
"10/31/2019","1.1150","1.1151","1.1176","1.1130","","0.02%"
"10/30/2019","1.1148","1.1112","1.1153","1.1080","","0.34%"
"10/29/2019","1.1110","1.1099","1.1120","1.1073","","0.11%"
"10/28/2019","1.1098","1.1082","1.1108","1.1075","","0.18%"
"10/25/2019","1.1078","1.1104","1.1124","1.1073","","-0.23%"
"10/24/2019","1.1104","1.1131","1.1164","1.1092","","-0.22%"
"10/23/2019","1.1129","1.1125","1.1141","1.1106","","0.04%"
"10/22/2019","1.1124","1.1150","1.1158","1.1118","","-0.22%"
"10/21/2019","1.1148","1.1143","1.1180","1.1137","","-0.19%"
"10/18/2019","1.1169","1.1125","1.1173","1.1114","","0.42%"
"10/17/2019","1.1122","1.1072","1.1141","1.1065","","0.47%"
"10/16/2019","1.1070","1.1033","1.1087","1.1022","","0.35%"
"10/15/2019","1.1031","1.1029","1.1047","1.0991","","0.03%"
"10/14/2019","1.1028","1.1044","1.1050","1.1012","","-0.11%"
"10/11/2019","1.1040","1.1006","1.1064","1.1001","","0.33%"
"10/10/2019","1.1004","1.0972","1.1035","1.0970","","0.32%"
"10/09/2019","1.0969","1.0957","1.0991","1.0951","","0.14%"
"10/08/2019","1.0954","1.0971","1.0997","1.0941","","-0.15%"
"10/07/2019","1.0970","1.0976","1.1001","1.0962","","-0.05%"
"10/04/2019","1.0976","1.0964","1.0999","1.0957","","0.11%"
"10/03/2019","1.0964","1.0959","1.1001","1.0941","","0.05%"
"10/02/2019","1.0958","1.0932","1.0965","1.0904","","0.26%"
"10/01/2019","1.0930","1.0900","1.0944","1.0879","","0.29%"
"09/30/2019","1.0898","1.0940","1.0949","1.0885","","-0.37%"
"09/27/2019","1.0938","1.0921","1.0960","1.0905","","0.16%"
"09/26/2019","1.0921","1.0943","1.0968","1.0909","","-0.18%"
"09/25/2019","1.0941","1.1020","1.1025","1.0937","","-0.70%"
"09/24/2019","1.1018","1.0994","1.1025","1.0983","","0.25%"
"09/23/2019","1.0991","1.1016","1.1027","1.0966","","-0.24%"
"09/20/2019","1.1017","1.1042","1.1069","1.0995","","-0.21%"
"09/19/2019","1.1040","1.1030","1.1075","1.1023","","0.10%"
"09/18/2019","1.1029","1.1073","1.1077","1.1014","","-0.38%"
"09/17/2019","1.1071","1.1000","1.1075","1.0989","","0.65%"
"09/16/2019","1.1000","1.1087","1.1093","1.0993","","-0.66%"
"09/13/2019","1.1073","1.1063","1.1110","1.1054","","0.11%"
"09/12/2019","1.1061","1.1011","1.1088","1.0926","","0.47%"
"09/11/2019","1.1009","1.1044","1.1056","1.0985","","-0.31%"
"09/10/2019","1.1043","1.1047","1.1061","1.1030","","-0.03%"
"09/09/2019","1.1046","1.1024","1.1069","1.1015","","0.17%"
"09/06/2019","1.1027","1.1035","1.1058","1.1020","","-0.05%"
"09/05/2019","1.1033","1.1037","1.1086","1.1016","","0.00%"
"09/04/2019","1.1033","1.0974","1.1039","1.0968","","0.56%"
"09/03/2019","1.0972","1.0970","1.0980","1.0926","","0.05%"
"09/02/2019","1.0966","1.0989","1.1000","1.0957","","-0.21%"
"08/30/2019","1.0989","1.1056","1.1062","1.0963","","-0.60%"
"08/29/2019","1.1055","1.1077","1.1092","1.1042","","-0.20%"
"08/28/2019","1.1077","1.1090","1.1099","1.1073","","-0.12%"
"08/27/2019","1.1090","1.1103","1.1117","1.1086","","-0.09%"
"08/26/2019","1.1100","1.1146","1.1166","1.1094","","-0.39%"
"08/23/2019","1.1144","1.1080","1.1154","1.1051","","0.60%"
"08/22/2019","1.1078","1.1085","1.1113","1.1063","","-0.05%"
"08/21/2019","1.1083","1.1100","1.1108","1.1081","","-0.14%"
"08/20/2019","1.1099","1.1079","1.1107","1.1066","","0.21%"
"08/19/2019","1.1076","1.1092","1.1115","1.1075","","-0.12%"
"08/16/2019","1.1089","1.1107","1.1113","1.1066","","-0.15%"
"08/15/2019","1.1106","1.1139","1.1160","1.1090","","-0.29%"
"08/14/2019","1.1138","1.1170","1.1191","1.1130","","-0.28%"
"08/13/2019","1.1169","1.1214","1.1229","1.1170","","-0.38%"
"08/12/2019","1.1212","1.1204","1.1231","1.1162","","0.13%"
"08/09/2019","1.1198","1.1181","1.1224","1.1180","","0.18%"
"08/08/2019","1.1178","1.1199","1.1233","1.1177","","-0.17%"
"08/07/2019","1.1197","1.1199","1.1243","1.1179","","-0.01%"
"08/06/2019","1.1198","1.1203","1.1250","1.1168","","-0.04%"
"08/05/2019","1.1202","1.1103","1.1214","1.1103","","0.86%"
"08/02/2019","1.1107","1.1086","1.1118","1.1069","","0.22%"
"08/01/2019","1.1083","1.1076","1.1096","1.1027","","0.08%"
"07/31/2019","1.1074","1.1155","1.1163","1.1060","","-0.71%"
"07/30/2019","1.1153","1.1144","1.1162","1.1132","","0.08%"
"07/29/2019","1.1144","1.1127","1.1151","1.1113","","0.17%"
"07/26/2019","1.1125","1.1147","1.1151","1.1111","","-0.18%"
"07/25/2019","1.1145","1.1141","1.1189","1.1101","","0.05%"
"07/24/2019","1.1139","1.1152","1.1159","1.1127","","-0.11%"
"07/23/2019","1.1151","1.1210","1.1211","1.1145","","-0.51%"
"07/22/2019","1.1208","1.1218","1.1226","1.1206","","-0.11%"
"07/19/2019","1.1220","1.1277","1.1283","1.1203","","-0.49%"
"07/18/2019","1.1275","1.1224","1.1282","1.1205","","0.46%"
"07/17/2019","1.1223","1.1211","1.1235","1.1200","","0.12%"
"07/16/2019","1.1209","1.1258","1.1265","1.1201","","-0.43%"
"07/15/2019","1.1257","1.1269","1.1285","1.1252","","-0.11%"
"07/12/2019","1.1269","1.1254","1.1276","1.1237","","0.15%"
"07/11/2019","1.1252","1.1251","1.1287","1.1245","","0.03%"
"07/10/2019","1.1249","1.1208","1.1264","1.1201","","0.38%"
"07/09/2019","1.1206","1.1215","1.1220","1.1193","","-0.07%"
"07/08/2019","1.1214","1.1223","1.1235","1.1207","","-0.09%"
"07/05/2019","1.1224","1.1285","1.1289","1.1207","","-0.53%"
"07/04/2019","1.1284","1.1277","1.1296","1.1273","","0.06%"
"07/03/2019","1.1277","1.1285","1.1311","1.1268","","-0.05%"
"07/02/2019","1.1283","1.1286","1.1321","1.1275","","-0.02%"
"07/01/2019","1.1285","1.1376","1.1376","1.1281","","-0.73%"
"06/28/2019","1.1368","1.1370","1.1394","1.1351","","0.00%"
"06/27/2019","1.1368","1.1369","1.1383","1.1348","","0.00%"
"06/26/2019","1.1368","1.1366","1.1391","1.1348","","0.03%"
"06/25/2019","1.1365","1.1399","1.1413","1.1344","","-0.27%"
"06/24/2019","1.1396","1.1361","1.1405","1.1361","","0.26%"
"06/21/2019","1.1366","1.1292","1.1378","1.1282","","0.66%"
"06/20/2019","1.1291","1.1226","1.1319","1.1226","","0.60%"
"06/19/2019","1.1224","1.1193","1.1254","1.1187","","0.29%"
"06/18/2019","1.1191","1.1219","1.1244","1.1181","","-0.23%"
"06/17/2019","1.1217","1.1216","1.1248","1.1204","","0.09%"
"06/14/2019","1.1207","1.1283","1.1290","1.1202","","-0.60%"
"06/13/2019","1.1275","1.1287","1.1305","1.1268","","-0.11%"
"06/12/2019","1.1287","1.1326","1.1345","1.1282","","-0.37%"
"06/11/2019","1.1329","1.1312","1.1338","1.1302","","0.15%"
"06/10/2019","1.1312","1.1324","1.1332","1.1290","","-0.17%"
"06/07/2019","1.1331","1.1275","1.1349","1.1250","","0.51%"
"06/06/2019","1.1274","1.1229","1.1309","1.1214","","0.49%"
"06/05/2019","1.1219","1.1251","1.1308","1.1219","","-0.28%"
"06/04/2019","1.1251","1.1241","1.1279","1.1226","","0.10%"
"06/03/2019","1.1240","1.1168","1.1264","1.1155","","0.65%"
"05/31/2019","1.1167","1.1134","1.1181","1.1125","","0.33%"
"05/30/2019","1.1130","1.1132","1.1145","1.1115","","0.01%"
"05/29/2019","1.1129","1.1161","1.1174","1.1124","","-0.28%"
"05/28/2019","1.1160","1.1199","1.1204","1.1159","","-0.32%"
"05/27/2019","1.1196","1.1196","1.1216","1.1186","","-0.05%"
"05/24/2019","1.1202","1.1182","1.1214","1.1174","","0.20%"
"05/23/2019","1.1180","1.1151","1.1189","1.1107","","0.25%"
"05/22/2019","1.1152","1.1167","1.1182","1.1147","","-0.05%"
"05/21/2019","1.1158","1.1170","1.1189","1.1141","","-0.11%"
"05/20/2019","1.1170","1.1158","1.1177","1.1149","","0.13%"
"05/17/2019","1.1156","1.1174","1.1186","1.1154","","-0.14%"
"05/16/2019","1.1172","1.1202","1.1227","1.1166","","-0.25%"
"05/15/2019","1.1200","1.1204","1.1226","1.1176","","-0.03%"
"05/14/2019","1.1203","1.1224","1.1247","1.1201","","-0.18%"
"05/13/2019","1.1223","1.1242","1.1267","1.1222","","-0.09%"
"05/10/2019","1.1233","1.1215","1.1254","1.1214","","0.12%"
"05/09/2019","1.1220","1.1192","1.1253","1.1172","","0.26%"
"05/08/2019","1.1191","1.1191","1.1216","1.1182","","0.01%"
"05/07/2019","1.1190","1.1199","1.1223","1.1166","","-0.06%"
"05/06/2019","1.1197","1.1172","1.1210","1.1160","","-0.03%"
"05/03/2019","1.1200","1.1179","1.1208","1.1134","","0.21%"
"05/02/2019","1.1176","1.1203","1.1221","1.1170","","-0.16%"
"05/01/2019","1.1194","1.1216","1.1267","1.1188","","-0.19%"
"04/30/2019","1.1215","1.1187","1.1231","1.1175","","0.27%"
"04/29/2019","1.1185","1.1153","1.1191","1.1141","","0.33%"
"04/26/2019","1.1148","1.1131","1.1176","1.1111","","0.16%"
"04/25/2019","1.1130","1.1161","1.1164","1.1118","","-0.20%"
"04/24/2019","1.1152","1.1229","1.1233","1.1140","","-0.65%"
"04/23/2019","1.1225","1.1258","1.1264","1.1191","","-0.27%"
"04/22/2019","1.1255","1.1245","1.1265","1.1235","","0.08%"
"04/19/2019","1.1246","1.1241","1.1254","1.1229","","0.15%"
"04/18/2019","1.1229","1.1297","1.1307","1.1226","","-0.58%"
"04/17/2019","1.1294","1.1281","1.1326","1.1279","","0.12%"
"04/16/2019","1.1280","1.1304","1.1315","1.1279","","-0.24%"
"04/15/2019","1.1307","1.1300","1.1323","1.1294","","0.06%"
"04/12/2019","1.1300","1.1254","1.1327","1.1252","","0.44%"
"04/11/2019","1.1250","1.1273","1.1291","1.1248","","-0.20%"
"04/10/2019","1.1273","1.1264","1.1288","1.1229","","0.11%"
"04/09/2019","1.1261","1.1271","1.1287","1.1254","","0.02%"
"04/08/2019","1.1259","1.1218","1.1277","1.1212","","0.40%"
"04/05/2019","1.1214","1.1224","1.1247","1.1210","","-0.05%"
"04/04/2019","1.1220","1.1235","1.1250","1.1205","","-0.12%"
"04/03/2019","1.1234","1.1205","1.1256","1.1200","","0.29%"
"04/02/2019","1.1202","1.1216","1.1219","1.1183","","-0.09%"
"04/01/2019","1.1212","1.1218","1.1250","1.1203","","-0.04%"
"03/29/2019","1.1217","1.1221","1.1248","1.1208","","-0.03%"
"03/28/2019","1.1220","1.1244","1.1264","1.1213","","-0.24%"
"03/27/2019","1.1247","1.1269","1.1287","1.1242","","-0.15%"
"03/26/2019","1.1264","1.1313","1.1329","1.1262","","-0.42%"
"03/25/2019","1.1311","1.1294","1.1333","1.1284","","-0.02%"
"03/22/2019","1.1313","1.1376","1.1394","1.1273","","-0.53%"
"03/21/2019","1.1373","1.1414","1.1439","1.1342","","-0.33%"
"03/20/2019","1.1411","1.1351","1.1450","1.1334","","0.55%"
"03/19/2019","1.1349","1.1337","1.1364","1.1332","","0.11%"
"03/18/2019","1.1336","1.1323","1.1361","1.1317","","0.10%"
"03/15/2019","1.1325","1.1305","1.1347","1.1296","","0.20%"
"03/14/2019","1.1302","1.1330","1.1342","1.1293","","-0.20%"
"03/13/2019","1.1325","1.1288","1.1341","1.1277","","0.35%"
"03/12/2019","1.1286","1.1250","1.1308","1.1244","","0.35%"
"03/11/2019","1.1247","1.1239","1.1259","1.1222","","0.08%"
"03/08/2019","1.1238","1.1193","1.1248","1.1184","","0.41%"
"03/07/2019","1.1192","1.1307","1.1322","1.1176","","-1.00%"
"03/06/2019","1.1305","1.1313","1.1327","1.1286","","-0.01%"
"03/05/2019","1.1306","1.1339","1.1353","1.1289","","-0.27%"
"03/04/2019","1.1337","1.1379","1.1396","1.1309","","-0.33%"
"03/01/2019","1.1374","1.1370","1.1410","1.1351","","0.04%"
"02/28/2019","1.1370","1.1372","1.1422","1.1357","","0.01%"
"02/27/2019","1.1369","1.1397","1.1405","1.1361","","-0.14%"
"02/26/2019","1.1385","1.1367","1.1404","1.1343","","0.24%"
"02/25/2019","1.1358","1.1338","1.1370","1.1324","","0.15%"
"02/22/2019","1.1341","1.1336","1.1359","1.1315","","0.06%"
"02/21/2019","1.1334","1.1338","1.1368","1.1320","","-0.01%"
"02/20/2019","1.1335","1.1341","1.1374","1.1324","","-0.04%"
"02/19/2019","1.1340","1.1310","1.1359","1.1274","","0.28%"
"02/18/2019","1.1308","1.1287","1.1336","1.1283","","0.13%"
"02/15/2019","1.1293","1.1294","1.1313","1.1233","","-0.05%"
"02/14/2019","1.1299","1.1261","1.1311","1.1247","","0.30%"
"02/13/2019","1.1265","1.1326","1.1345","1.1258","","-0.52%"
"02/12/2019","1.1324","1.1281","1.1343","1.1256","","0.43%"
"02/11/2019","1.1275","1.1328","1.1331","1.1265","","-0.47%"
"02/08/2019","1.1328","1.1347","1.1354","1.1319","","-0.11%"
"02/07/2019","1.1340","1.1362","1.1376","1.1323","","-0.18%"
"02/06/2019","1.1360","1.1406","1.1420","1.1359","","-0.46%"
"02/05/2019","1.1412","1.1439","1.1454","1.1399","","-0.20%"
"02/04/2019","1.1435","1.1455","1.1466","1.1420","","-0.17%"
"02/01/2019","1.1454","1.1448","1.1490","1.1433","","0.09%"
"01/31/2019","1.1444","1.1480","1.1517","1.1433","","-0.29%"
"01/30/2019","1.1477","1.1433","1.1504","1.1405","","0.41%"
"01/29/2019","1.1430","1.1427","1.1452","1.1410","","-0.03%"
"01/28/2019","1.1433","1.1407","1.1447","1.1389","","0.18%"
"01/25/2019","1.1412","1.1305","1.1421","1.1296","","0.95%"
"01/24/2019","1.1305","1.1381","1.1399","1.1288","","-0.66%"
"01/23/2019","1.1380","1.1360","1.1397","1.1349","","0.19%"
"01/22/2019","1.1358","1.1367","1.1387","1.1334","","-0.05%"
"01/21/2019","1.1364","1.1370","1.1409","1.1355","","0.03%"
"01/18/2019","1.1361","1.1389","1.1412","1.1351","","-0.30%"
"01/17/2019","1.1395","1.1395","1.1410","1.1369","","-0.02%"
"01/16/2019","1.1397","1.1413","1.1428","1.1376","","-0.15%"
"01/15/2019","1.1414","1.1471","1.1492","1.1380","","-0.52%"
"01/14/2019","1.1474","1.1470","1.1484","1.1439","","0.06%"
"01/11/2019","1.1467","1.1499","1.1542","1.1456","","-0.27%"
"01/10/2019","1.1498","1.1542","1.1571","1.1484","","-0.37%"
"01/09/2019","1.1541","1.1443","1.1555","1.1435","","0.88%"
"01/08/2019","1.1440","1.1475","1.1486","1.1421","","-0.30%"
"01/07/2019","1.1474","1.1392","1.1485","1.1391","","0.71%"
"01/04/2019","1.1393","1.1393","1.1422","1.1345","","0.01%"
"01/03/2019","1.1392","1.1345","1.1412","1.1309","","0.44%"
"01/02/2019","1.1342","1.1465","1.1498","1.1325","","-1.05%"
"01/01/2019","1.1462","1.1466","1.1480","1.1425","","-0.06%"
"12/31/2018","1.1469","1.1443","1.1471","1.1421","","0.29%"
