Date,Price,Open,High,Low,Vol.,Change %
2020-10-30,0.7656262550225817,0.8250165550379044,0.7942581713802102,0.841194044097703,,-0.23%
2020-10-29,0.8277050118347931,0.9929547220618662,0.9187734313823874,0.866421254251723,,-0.60%
2020-10-28,0.9886499369034962,1.1033798181872077,1.0110069573099287,1.0200778979171017,,-0.43%
2020-10-27,1.1059098108821181,1.1378876607263788,1.10324048323747,1.194374986253952,,-0.11%
2020-10-26,1.135799582680593,1.2483127568517205,1.1539689224976173,1.217308813666693,,-0.43%
2020-10-23,1.2530594566592148,1.1585923662498785,1.1654981132385638,1.1806146898063077,,0.36%
2020-10-22,1.1541932884027282,1.257514848195498,1.1701097895349404,1.2379492583381646,,-0.38%
2020-10-21,1.2576578830897487,1.1654939347577118,1.200085685461388,1.2585897030096314,,0.34%
2020-10-20,1.1656893544790625,1.0458667472885925,1.1078521595338466,1.116399973050623,,0.47%
2020-10-19,1.039232627639373,0.9331411283273016,1.0017836047171758,0.9879705395392594,,0.41%
2020-10-16,0.9288703933065467,0.9032343314600243,0.8911033736041281,0.9673300948677926,,0.10%
2020-10-15,0.9012798347233439,0.9952552448978106,0.9187734313823874,0.9535697984201482,,-0.34%
2020-10-14,0.9932483633340301,0.9906541992259218,0.9487493273088401,1.0246646633996497,,0.02%
2020-10-13,0.9886499369034962,1.1447892292342121,1.0525120439773228,1.0521852562949439,,-0.58%
2020-10-12,1.1472956487569275,1.160892889085823,1.077876263607399,1.1783213070650336,,-0.09%
2020-10-09,1.1725869941248632,1.020560996093199,1.0894054543483405,1.1026396766029787,,0.56%
2020-10-08,1.020838921917233,1.0274625646010322,0.971807708790723,1.054478639036218,,-0.02%
2020-10-07,1.0254373483477666,0.9653484480305282,0.9741135469389112,1.0384249598472994,,0.22%
2020-10-06,0.9656578047508222,1.0734730213199255,1.0340653387918166,1.054478639036218,,-0.40%
2020-10-05,1.0737208258683766,0.9216385141475795,1.0110069573099287,0.9971440705043608,,0.58%
2020-10-02,0.9173743272302123,0.9952552448978106,0.9003267261968813,0.9719168603503409,,-0.29%
2020-10-01,0.9955475765492969,0.9285400826554127,0.9464434891606519,1.0200778979171017,,0.25%
2020-09-30,0.9288703933065467,0.9837526307180835,0.9118559169378226,0.946689650196326,,-0.20%
2020-09-29,0.9840515104729574,0.8066123723503491,0.8911033736041281,0.8893550816644638,,0.67%
2020-09-28,0.8047128796821241,0.7421977329438957,0.7343063795273047,0.7838594755658459,,0.29%
2020-09-25,0.7265396303630394,0.8181149865300712,0.7504472465646278,0.7792727100832978,,-0.36%
2020-09-24,0.8231065854042593,0.7928092353346776,0.7573647610091927,0.81138006846114,,0.11%
2020-09-23,0.7932168136057846,0.9032343314600243,0.8265399054548461,0.868714636992997,,-0.40%
2020-09-22,0.9012798347233439,1.048167270124537,0.9533610036052167,0.9627433293852445,,-0.54%
2020-09-21,1.0461302672851738,1.2253075284922765,1.1816389802758818,1.0521852562949439,,-0.57%
2020-09-18,1.202476765923338,1.2276080513282208,1.1770273039795052,1.272349999457281,,-0.08%
2020-09-17,1.2254688980760122,1.1516907977420454,1.1378280554602993,1.0636521700013142,,0.28%
2020-09-16,1.1495948619721943,1.2299085741641653,1.2046973617577645,1.1806146898063077,,-0.26%
2020-09-15,1.2208704716454784,1.2644164167033365,1.2438966102769704,1.29987059235257,,-0.19%
2020-09-14,1.273752375596622,1.206903345804716,1.2185323906468992,1.2792301476811032,,0.19%
2020-09-11,1.2208704716454784,1.1470897520701566,1.1862506565722584,1.2402426410794387,,0.27%
2020-09-10,1.1472956487569275,1.1171829552028743,1.2830958587961763,1.2104286654428706,,0.09%
2020-09-09,1.1220043033889864,1.0619704071402034,1.094017130644717,1.1026396766029787,,0.20%
2020-09-08,1.0691223994378427,1.1539913205779897,1.0801821017555873,1.1301602694982726,,-0.32%
2020-09-07,1.156492501617995,1.1907996859531054,1.1286047028675463,1.2379492583381646,,-0.18%
2020-09-04,1.204775979138605,1.2299085741641653,1.1654981132385638,1.164561010617384,,-0.09%
2020-09-03,1.2300673245065459,1.2345096198360541,1.1654981132385638,1.1852014552888557,,-0.03%
2020-09-02,1.2392641773676136,1.3702404671567892,1.3153775928708171,1.2608830857509055,,-0.48%
2020-09-01,1.370319330637842,1.4277535380554043,1.5044563210222763,1.439766939570304,,-0.22%
2020-08-31,1.4300988742347864,1.3426341931254513,1.3983877662056055,1.4007794329686396,,0.28%
2020-08-28,1.3542248381309685,1.1654939347577118,1.2923192113889292,1.2356558755968907,,0.69%
2020-08-27,1.1656893544790625,1.1861986402812166,1.248508286573347,1.1232801212744454,,-0.07%
2020-08-26,1.184083060201203,1.1954007316249942,1.1078521595338466,1.1462139486871914,,-0.03%
2020-08-25,1.1932799130622704,1.0987787725153189,1.117075512126605,1.1714411588412061,,0.39%
2020-08-24,1.087516105159983,1.0849756354996525,1.1309105410157345,1.1737345415824803,,-0.07%
2020-08-21,1.1059098108821181,1.2529138025236093,1.2046973617577645,1.1049330593442528,,-0.54%
2020-08-20,1.2530594566592148,1.2046028229687717,1.174721465831317,1.2127220481841448,,0.19%
2020-08-19,1.2001775527080711,1.4162509238756822,1.3684118702791528,1.2792301476811032,,-0.78%
2020-08-18,1.4140043817279182,1.2782195537190029,1.3983877662056055,1.3594985436257063,,0.51%
2020-08-17,1.276051588811889,1.206903345804716,1.200085685461388,1.276936764939829,,0.24%
2020-08-14,1.2116736187844057,1.149390274906101,1.133216379163923,1.169147776099932,,0.25%
2020-08-13,1.1449964355416606,1.0826751126637082,1.1631922750903756,1.164561010617384,,0.25%
2020-08-12,1.0760200390836434,0.9768510622102503,1.0502062058291346,1.006317601469457,,0.37%
2020-08-11,0.9771538708271567,0.9722500165383615,1.0317595006436284,1.031544811623472,,0.03%
2020-08-10,0.970256231181356,1.087276158335597,1.020230309902682,1.0636521700013142,,-0.42%
2020-08-07,1.085216891944716,1.2920226907346692,1.2093090380541411,1.107226442085527,,-0.75%
2020-08-06,1.2898468681034903,1.2598153710314424,1.2830958587961763,1.2517095547858093,,0.12%
2020-08-05,1.2576578830897487,1.1194834780388185,1.257731639166105,1.194374986253952,,0.52%
2020-08-04,1.1174058769584527,1.0343641331088707,1.02945366249544,1.029251428882198,,0.33%
2020-08-03,1.0277365615630336,1.0757735441558698,1.0063952810135521,0.9719168603503409,,-0.11%
2020-07-31,1.0576263333615084,1.2207064828203875,1.2669549917588583,1.1186933557918972,,-0.61%
2020-07-30,1.2231696848607452,1.087276158335597,1.126298864719358,1.0521852562949439,,0.47%
2020-07-29,1.0944137448057838,0.9262395598194683,1.02945366249544,1.0109043669520053,,0.65%
2020-07-28,0.9196735404454791,1.0067578590775326,0.9533610036052167,0.976503625832889,,-0.31%
2020-07-27,1.0047444294103645,0.7629024384674004,0.971807708790723,0.8366072786151548,,0.83%
2020-07-24,0.78172074752945,0.6478762966701649,0.6904954547117224,0.705884462362517,,0.52%
2020-07-23,0.643767954613421,0.597264794279383,0.6167086339696923,0.6141491527115436,,0.22%
2020-07-22,0.5839884110164765,0.4891402209899858,0.5567568421167869,0.5384675222494939,,0.36%
2020-07-21,0.4874214559752566,0.30509839411441314,0.41379487692909833,0.3458233719824508,,0.72%
2020-07-20,0.2988859723233507,0.21767852634851562,0.2500803684077153,0.29766233441569,,0.16%
2020-07-17,0.2575001344485414,0.15786493261395604,0.19474025285119154,0.24032776588382782,,0.38%
2020-07-16,0.15863396619205467,0.21997904918446,0.19012857655481497,0.22427408669490925,,-0.24%
2020-07-15,0.22071272300426598,0.19467329798906646,0.21088111988850947,0.27243512426167,,0.12%
2020-07-14,0.18852373799052433,0.0635434963402253,0.11403591766459158,0.12107186333756545,,0.49%
2020-07-13,0.059767797935562784,-0.03537898560539935,0.0356374206261799,0.05685714658188102,,0.37%
2020-07-10,-0.036799157105657086,-0.0698868281445654,-0.0796544867832442,-0.04175831129291461,,0.15%
2020-07-09,-0.07588578176519432,0.03133617663699855,0.026414068033426795,0.017869639980216567,,-0.42%
2020-07-08,0.03447645256762692,-0.09749310217590333,-0.017396856782155596,-0.023411249362716876,,0.52%
2020-07-07,-0.1011771271331353,-0.01697480291783902,-0.06120778159773799,-0.03258478032781829,,-0.34%
2020-07-06,-0.013807024952983013,-0.16880931009018493,-0.03123188567128526,-0.07386566967075173,,0.53%
2020-07-03,-0.15175981786901213,-0.17571087859802326,-0.24567483345282065,-0.1220267072375176,,0.09%
2020-07-02,-0.1747519500216862,-0.14580408173074091,-0.13038292604339144,-0.11285317627241619,,-0.11%
2020-07-01,-0.14716139143847834,-0.18951401561368966,-0.1972522323408617,-0.2000017204408414,,0.17%
2020-06-30,-0.19084644252855448,-0.16880931009018493,-0.22492229011912104,-0.18624142399319693,,-0.08%
2020-06-29,-0.1701535235911473,-0.20331715262935607,-0.1649704982662207,-0.12890685546133984,,0.21%
2020-06-26,-0.22303542754229613,-0.22402185815286083,-0.27565072937926827,-0.1770678930281006,,0.00%
2020-06-25,-0.22303542754229613,-0.14580408173074091,-0.2295339664154976,-0.188534806734471,,-0.29%
2020-06-24,-0.14716139143847834,-0.014674280081894616,-0.07734864863505593,-0.05551860774055909,,-0.50%
2020-06-23,-0.018405451383516805,-0.1273998990431857,-0.02431437122672043,-0.08991934885967538,,0.43%
2020-06-22,-0.12876768571634317,-0.2999391117390312,-0.20647558493361481,-0.23898922704250586,,0.74%
2020-06-19,-0.31960238258351603,-0.25392865502013806,-0.24336899530463238,-0.23898922704250586,,-0.24%
2020-06-18,-0.2575236257712996,-0.1642082644182961,-0.22261645197093277,-0.19770833769956733,,-0.36%
2020-06-17,-0.16325588394534662,-0.11589728486345856,-0.15113546937709105,-0.14954730013280657,,-0.18%
2020-06-16,-0.11727161964000357,0.02213408529322094,-0.017396856782155596,-0.10138626256604578,,-0.52%
2020-06-15,0.018381960060758647,-0.15960721874640732,-0.06120778159773799,-0.10597302804859395,,0.60%
2020-06-12,-0.13796453857741076,-0.037679508441343754,-0.04506691456041492,-0.13808038642643616,,-0.38%
2020-06-11,-0.03909837032092398,0.13485970425450688,0.1002008887754619,0.0362167019104143,,-0.63%
2020-06-10,0.126444981178313,0.05664192783238698,0.1440118135910443,0.11648509785501729,,0.26%
2020-06-09,0.059767797935562784,-0.04228055411323256,0.01257903914429713,-0.07157228692947765,,0.43%
2020-06-08,-0.05059443639725846,-0.06068473680078778,-0.09118367752418559,-0.009650952915072394,,0.07%
2020-06-05,-0.06898814211939364,0.052040882160498174,0.05638996395987952,0.013282874497668408,,-0.46%
2020-06-04,0.0505709450744952,-0.18721349277774527,0.0056615246997322975,-0.1770678930281006,,0.93%
2020-06-03,-0.18854722931328757,-0.3298459086063136,-0.23645148086006754,-0.24128260978377994,,0.56%
2020-06-02,-0.3333976618751174,-0.4103642078643779,-0.3771076078995678,-0.3605385123300474,,0.31%
2020-06-01,-0.41387012440946896,-0.5046856441381086,-0.4739528101234857,-0.40411278441426,,0.32%
2020-05-29,-0.4966418001590875,-0.5460950551851129,-0.4947053534571802,-0.46603411842866527,,0.20%
2020-05-28,-0.5472244908949643,-0.7140332222090697,-0.614608937162986,-0.6449179722480639,,0.66%
2020-05-27,-0.715067055609463,-0.7646447245998517,-0.7598767404988629,-0.7756407885007017,,0.21%
2020-05-26,-0.7679489595606068,-0.9555881199832575,-0.8382752375372745,-0.8719628636342233,,0.74%
2020-05-25,-0.9541852299972459,-0.9486865514754244,-1.0273539656887338,-0.9224172839422582,,-0.01%
2020-05-22,-0.9518860167819789,-0.8428625010219716,-0.9212854108720576,-0.8880165428231418,,-0.45%
2020-05-21,-0.8392245692338908,-0.7715462931076849,-0.8082993416108217,-0.7687606402768795,,-0.26%
2020-05-20,-0.7748465992064126,-0.8911734805768091,-0.8313577230927045,-0.812334912361087,,0.51%
2020-05-19,-0.903602539261369,-0.9256813231159803,-0.8820861623528518,-0.8490290362214774,,0.08%
2020-05-18,-0.9242954581987762,-1.148832038202613,-0.997378069762281,-1.082954075831459,,0.90%
2020-05-15,-1.1473191400796907,-1.1741377893980014,-1.1749276071727988,-1.108181285985479,,0.10%
2020-05-14,-1.1726104854476265,-1.1419304696947745,-1.2348793990256992,-1.1425820271045952,,-0.11%
2020-05-13,-1.1450199268644239,-1.0752153074523818,-1.0688590523561279,-1.0577268656774441,,-0.28%
2020-05-12,-1.0760435304064067,-1.1695367437261126,-1.0942232719861988,-1.1196481996918495,,0.37%
2020-05-11,-1.1680120590170928,-1.0982205358118258,-1.1749276071727988,-1.080660693090185,,-0.31%
2020-05-08,-1.089838809698008,-1.109723149991553,-1.1149758153198985,-1.0508467174536218,,0.07%
2020-05-07,-1.1082325154201484,-1.1971430177574505,-1.2118210175438164,-1.1609290890347879,,0.35%
2020-05-06,-1.1956026176003007,-1.1005210586477703,-1.1818451216173638,-1.1242349651743975,,-0.41%
2020-05-05,-1.094437236128542,-0.9394844601316468,-1.0019897460586575,-1.025619507299602,,-0.62%
2020-05-04,-0.9380907374903776,-0.7692457702717405,-0.875168647908287,-0.865082715410401,,-0.70%
2020-05-01,-0.7610513199148061,-0.8267588411703608,-0.7875467982771222,-0.7756407885007017,,0.26%
2020-04-30,-0.8254292899422895,-1.020002759389711,-0.8936153530937982,-1.0072724453694093,,0.75%
2020-04-29,-1.0139647735941955,-1.1396299468588302,-1.0942232719861988,-1.0416731864885205,,0.51%
2020-04-28,-1.140421500433885,-1.1189252413353306,-1.0849999193934459,-1.0600202484187182,,-0.09%
2020-04-27,-1.117429368281216,-1.1649356980542238,-1.1472575493945345,-1.0646070139012664,,0.07%
2020-04-24,-1.135823074003351,-1.2362519059685053,-1.2210443701365694,-1.2526643986857613,,0.41%
2020-04-23,-1.2369884554751098,-1.1304278555150526,-1.1818451216173638,-1.1838629164475338,,-0.43%
2020-04-22,-1.1312246475728174,-1.054510601928877,-1.0942232719861988,-1.0783673103489109,,-0.31%
2020-04-21,-1.0530513982537377,-1.0430079877491552,-1.103446624578952,-1.0462599519710738,,-0.06%
2020-04-20,-1.0392561189621312,-1.0131011908818779,-1.0665532142079344,-0.9889253834392115,,-0.13%
2020-04-17,-1.0070671339483948,-1.1051221043196642,-1.0757765668006927,-1.05543348293617,,0.38%
2020-04-16,-1.1013348757743477,-0.9302823687878691,-1.0319656419851102,-1.0439665692297946,,-0.66%
2020-04-15,-0.9357915242751107,-0.7692457702717405,-0.8521102664264042,-0.9522312595788212,,-0.66%
2020-04-14,-0.7702481727758737,-0.9233808002800359,-0.859027780870969,-0.8444422707389292,,0.60%
2020-04-13,-0.9219962449835093,-0.8589661608735824,-0.9051445438347396,-0.8719628636342233,,-0.20%
2020-04-10,-0.8714135542476324,-0.8865724349049203,-0.9397321160575689,-0.8100415296198129,,0.07%
2020-04-09,-0.8898072599697676,-1.054510601928877,-0.9397321160575689,-0.9889253834392115,,0.65%
2020-04-08,-1.0530513982537377,-0.9762928255067622,-1.0527181853188048,-1.0164459763345055,,-0.30%
2020-04-07,-0.9771773621499199,-1.2017440634293393,-1.0019897460586575,-1.1196481996918495,,0.91%
2020-04-06,-1.2025002572461014,-1.1534330838745017,-1.209515179395628,-1.1563423235522399,,-0.16%
2020-04-03,-1.163413632586559,-1.0522100790929327,-1.142645873098158,-1.1471687925871434,,-0.44%
2020-04-02,-1.0530513982537377,-0.8083546584828004,-0.9005328675383631,-1.0347930382646982,,-0.97%
2020-04-01,-0.809334797435416,-0.6542196284745101,-0.7391241971651632,-0.8467356534802033,,-0.61%
2020-03-31,-0.6552875120125187,-0.6128102174275057,-0.7022307867941507,-0.7939878504308944,,-0.15%
2020-03-30,-0.6162008873529763,-0.4126647307003223,-0.4970111916053685,-0.6013437001638513,,-0.84%
2020-03-27,-0.4000748451178625,-0.6565201513104545,-0.49239951530899195,-0.7320665164164891,,1.02%
2020-03-26,-0.6575867252277856,-0.9992980538662063,-0.6930074342013925,-0.9247106666835322,,1.36%
2020-03-25,-0.997870281087322,-1.2109461547731168,-1.0757765668006927,-1.1723960027411584,,0.86%
2020-03-24,-1.211697110107169,-1.3558790934376297,-1.087305757541634,-1.2618379296508577,,0.62%
2020-03-23,-1.3634451823147995,-1.4248947785159667,-1.225656046432946,-1.456775462659175,,0.25%
2020-03-20,-1.4255239391270158,-1.4340968698597496,-1.2187385319883812,-1.456775462659175,,0.04%
2020-03-19,-1.4347207919880833,-0.9210802774440915,-0.8728628097600987,-1.4154945733162414,,-2.04%
2020-03-18,-0.9219962449835093,-0.73243740489663,-0.7252891682760335,-1.0783673103489109,,-0.75%
2020-03-17,-0.7311615481163365,-0.30454015741092,-0.39324847493688575,-0.7274797509339409,,-1.65%
2020-03-16,-0.3058071032919095,-0.529991395333497,-0.2848740819720265,-0.5187819214779742,,0.68%
2020-03-13,-0.4805473076522141,-0.2999391117390312,-0.3171558160466624,-0.5004348595477816,,-0.70%
2020-03-12,-0.30120867686137576,-0.10669519351968094,-0.06120778159773799,-0.4981414768065075,,-0.75%
2020-03-11,-0.10807476677893599,-0.079088919488343,0.017190715440673684,-0.03487816306909237,,-0.11%
2020-03-10,-0.08048420819573322,0.30049734844252435,0.2270219869258274,0.006402726273846167,,-1.47%
2020-03-09,0.3057836119691514,-0.05378316829295457,0.30772632211242734,0.027043170945317982,,1.44%
2020-03-06,-0.06668892890412674,-0.17801140143396765,-0.010479342337590764,-0.13808038642643616,,0.41%
2020-03-05,-0.17245273680641932,-0.4126647307003223,-0.2641215386383269,-0.351364981364946,,0.94%
2020-03-04,-0.41387012440946896,-0.3298459086063136,-0.39786015123326235,-0.4086995498968082,,-0.33%
2020-03-03,-0.3287992354445836,-0.41956629920815547,-0.337908359380362,-0.40640616715553407,,0.35%
2020-03-02,-0.4184685508400028,-0.7186342678809585,-0.4001659893814506,-0.6173973793527698,,0.97%
2020-02-28,-0.6644843648735862,-0.7232353135528473,-0.7068424630905273,-0.7366532818990372,,0.25%
2020-02-27,-0.7265631216857975,-0.9992980538662063,-0.8175226942035749,-0.9017768392707863,,1.09%
2020-02-26,-1.000169494302589,-0.9992980538662063,-1.0411889945778634,-0.9591114078026485,,0.00%
2020-02-25,-1.000169494302589,-1.0614121704367154,-1.0826940812452575,-1.0164459763345055,,0.25%
2020-02-24,-1.0622482511148053,-1.0913189673039927,-1.1241991679126517,-1.0714871621250885,,0.08%
2020-02-21,-1.0829411700522074,-1.2201482461168944,-1.142645873098158,-1.1196481996918495,,0.56%
2020-02-20,-1.2208939629682365,-1.171837266562057,-1.241796913470264,-1.135701878880768,,-0.19%
2020-02-19,-1.1726104854476265,-1.206345109101228,-1.2648552949521519,-1.1242349651743975,,0.12%
2020-02-18,-1.2025002572461014,-1.0982205358118258,-1.2025976649510581,-1.1173548169505754,,-0.40%
2020-02-17,-1.1036340889896146,-1.1120236728274973,-1.1726217690246106,-1.0347930382646982,,0.04%
2020-02-14,-1.112830941850682,-1.0913189673039927,-1.1495633875427227,-1.0210327418170537,,-0.09%
2020-02-13,-1.089838809698008,-1.0154017137178222,-1.0849999193934459,-1.0072724453694093,,-0.29%
2020-02-12,-1.018563200024729,-0.9187797546081471,-1.0019897460586575,-0.9338841976486285,,-0.39%
2020-02-11,-0.9196970317682424,-0.9302823687878691,-1.0019897460586575,-0.8765496291167715,,0.05%
2020-02-10,-0.9311930978445769,-0.8382614553500828,-0.9258970871684342,-0.837562122515107,,-0.31%
2020-02-07,-0.8530198485254922,-0.7646447245998517,-0.8636394571673456,-0.757293726570504,,-0.34%
2020-02-06,-0.7679489595606068,-0.7255358363887917,-0.7990759890180686,-0.7068393062624692,,-0.15%
2020-02-05,-0.7288623349010696,-0.6220123087712833,-0.720677491979657,-0.6403312067655157,,-0.41%
2020-02-04,-0.6253977402140439,-0.5875044662321122,-0.6814782434604512,-0.5485958971145424,,-0.14%
2020-02-03,-0.5886103287697736,-0.5138877354818863,-0.6099972608666094,-0.5440091316319942,,-0.32%
2020-01-31,-0.508137866235422,-0.6519191056385657,-0.6076914227184211,-0.5875834037162068,,0.57%
2020-01-30,-0.6529882987972517,-0.7025306080293476,-0.7391241971651632,-0.6105172311289476,,0.19%
2020-01-29,-0.7012717763178618,-0.6749243339980098,-0.7644884167952394,-0.6449179722480639,,-0.10%
2020-01-28,-0.6759804309499208,-0.681825902505843,-0.7714059312398043,-0.6288642930591403,,0.04%
2020-01-27,-0.6851772838109934,-0.6772248568339542,-0.7414300353133515,-0.6036370829051253,,-0.06%
2020-01-24,-0.6690827913041201,-0.6013076032477838,-0.6860899197568278,-0.5784098727511053,,-0.26%
2020-01-23,-0.6024056080613749,-0.5138877354818863,-0.5800213649401568,-0.54171574889072,,-0.35%
2020-01-22,-0.5127362926659558,-0.5322919181694414,-0.6030797464220395,-0.46603411842866527,,0.08%
2020-01-21,-0.5334292116033578,-0.506986166974053,-0.5569629834582688,-0.4385135255333712,,-0.11%
2020-01-20,-0.5058386530201551,-0.5138877354818863,-0.5915505556810982,-0.4499804392397467,,0.05%
2020-01-17,-0.5196339323117565,-0.4126647307003223,-0.4993170297535568,-0.4270466118270008,,-0.42%
2020-01-16,-0.4115709111942021,-0.3781568881611511,-0.4324477234560916,-0.3307245366934793,,-0.13%
2020-01-15,-0.3793819261804604,-0.4264678677159887,-0.45089442864159784,-0.35365836410622514,,0.20%
2020-01-14,-0.42996461691633725,-0.4149652535362667,-0.4947053534571802,-0.38576572248406227,,-0.05%
2020-01-13,-0.4161693376247359,-0.4379704818957107,-0.49239951530899195,-0.3674186605538696,,0.12%
2020-01-10,-0.44605910942320554,-0.4816804157786595,-0.5315987638281978,-0.4293399945682749,,0.14%
2020-01-09,-0.4805473076522141,-0.4816804157786595,-0.550045469013704,-0.41328631537935634,,0.02%
2020-01-08,-0.48514573408274786,-0.37125531965331793,-0.4416710760488447,-0.39035248796661043,,-0.43%
2020-01-07,-0.37478349974992664,-0.2723328377076984,-0.3748017697513796,-0.32155100572838297,,-0.38%
2020-01-06,-0.27821654470870677,-0.33904799995009116,-0.35404922641767994,-0.268803202679074,,0.31%
2020-01-03,-0.35868900724305836,-0.3298459086063136,-0.4140010182705803,-0.3376046849173015,,-0.11%
2020-01-02,-0.3310984486598505,-0.23782499516852723,-0.3079324634539093,-0.2504561407488763,,-0.36%
2020-01-01,-0.23912992004916442,-0.23782499516852723,-0.3171558160466624,-0.15413406561535473,,0.00%
2019-12-31,-0.23912992004916442,-0.270032314871754,-0.27795656752745657,-0.17248112754555245,,0.12%
2019-12-30,-0.2690196918476392,-0.32294434009848033,-0.3171558160466624,-0.2344024615599577,,0.20%
2019-12-27,-0.31960238258351603,-0.5046856441381086,-0.39555431308507405,-0.40411278441426,,0.71%
2019-12-26,-0.5012402265896213,-0.5161882583178307,-0.5777155267919685,-0.43622014279209714,,0.05%
2019-12-25,-0.5150355058812226,-0.5207893039897195,-0.5846330412365333,-0.45686058746356895,,0.03%
2019-12-24,-0.5219331455270233,-0.5207893039897195,-0.6123030990147977,-0.46603411842866527,,0.01%
2019-12-23,-0.5242323587422902,-0.5391934866772746,-0.6099972608666094,-0.46603411842866527,,0.07%
2019-12-20,-0.5426260644644305,-0.44487205040354394,-0.5385162782727626,-0.4729142666524875,,-0.38%
2019-12-19,-0.44605910942320554,-0.46557675592704867,-0.4970111916053685,-0.37888557426024005,,0.08%
2019-12-18,-0.4667520283606127,-0.3804574109970955,-0.4739528101234857,-0.3720054260364178,,-0.34%
2019-12-17,-0.3793819261804604,-0.39656107084870634,-0.42553020901152677,-0.3307245366934793,,0.06%
2019-12-16,-0.3954764186873287,-0.44487205040354394,-0.46472945753073264,-0.3444848331411237,,0.21%
